"trigger_code","trigger_name","onset_time","trial_number","condition","word","response","rt","remembered"
40,"COND1_WORD",745.547669300024,136,1,"falcon","",NA,0
6,"RESP_Y",746.33822190002,136,1,"falcon","y",0.790591199998744,NA
2,"COND1_LABEL",749.347674000019,137,1,"","",NA,NA
40,"COND1_WORD",750.864567300014,137,1,"flamingo","",NA,0
6,"RESP_Y",751.823276600015,137,1,"flamingo","y",0.958722500014119,NA
3,"COND2_LABEL",754.831202300003,138,2,"","",NA,NA
51,"COND2_WORD",756.348319800018,138,2,"shard","",NA,1
7,"RESP_N",757.72022800002,138,2,"shard","n",1.37192330000107,NA
2,"COND1_LABEL",760.731473100022,139,1,"","",NA,NA
41,"COND1_WORD",762.248161399999,139,1,"bee","",NA,1
7,"RESP_N",763.764214299998,139,1,"bee","n",1.51606589998119,NA
2,"COND1_LABEL",766.781531300017,140,1,"","",NA,NA
41,"COND1_WORD",768.298118000006,140,1,"brick","",NA,1
7,"RESP_N",769.448384400021,140,1,"brick","n",1.1502816999855,NA
3,"COND2_LABEL",772.465423100017,141,2,"","",NA,NA
50,"COND2_WORD",773.981755800021,141,2,"walrus","",NA,0
6,"RESP_Y",774.676225000003,141,2,"walrus","y",0.694483400002355,NA
2,"COND1_LABEL",777.681841500016,142,1,"","",NA,NA
40,"COND1_WORD",779.198566900013,142,1,"gun","",NA,0
7,"RESP_N",780.780321099999,142,1,"gun","n",1.58176729999832,NA
3,"COND2_LABEL",783.798479500023,143,2,"","",NA,NA
50,"COND2_WORD",785.315012300009,143,2,"sandstone","",NA,0
7,"RESP_N",787.144315500016,143,2,"sandstone","n",1.82931739999913,NA
3,"COND2_LABEL",790.148521399999,144,2,"","",NA,NA
50,"COND2_WORD",791.665279500012,144,2,"maze","",NA,0
7,"RESP_N",793.088276199996,144,2,"maze","n",1.42300710000563,NA
2,"COND1_LABEL",796.098465200019,145,1,"","",NA,NA
41,"COND1_WORD",797.615258900012,145,1,"flower","",NA,1
7,"RESP_N",798.644234800013,145,1,"flower","n",1.02900209999643,NA
2,"COND1_LABEL",801.648713400005,146,1,"","",NA,NA
40,"COND1_WORD",803.165493600012,146,1,"bell","",NA,0
7,"RESP_N",804.184250799997,146,1,"bell","n",1.0187723999843,NA
2,"COND1_LABEL",807.199143200007,147,1,"","",NA,NA
40,"COND1_WORD",808.715371600003,147,1,"cheetah","",NA,0
6,"RESP_Y",810.119275000005,147,1,"cheetah","y",1.40392000001157,NA
3,"COND2_LABEL",813.13249280001,148,2,"","",NA,NA
51,"COND2_WORD",814.648880699999,148,2,"lion","",NA,1
6,"RESP_Y",815.505582900019,148,2,"lion","y",0.856719000003068,NA
3,"COND2_LABEL",818.515875700017,149,2,"","",NA,NA
50,"COND2_WORD",820.032298200007,149,2,"pen","",NA,0
7,"RESP_N",820.82034570002,149,2,"pen","n",0.788061899977038,NA
2,"COND1_LABEL",823.832408300019,150,1,"","",NA,NA
40,"COND1_WORD",825.349756600015,150,1,"charcoal","",NA,0
6,"RESP_Y",826.248412300018,150,1,"charcoal","y",0.89867029999732,NA
2,"COND1_LABEL",829.265915700002,151,1,"","",NA,NA
40,"COND1_WORD",830.782444800017,151,1,"backpack","",NA,0
6,"RESP_Y",832.054287300009,151,1,"backpack","y",1.27185690001352,NA
2,"COND1_LABEL",835.066417599999,152,1,"","",NA,NA
41,"COND1_WORD",836.582643400005,152,1,"baboon","",NA,1
6,"RESP_Y",837.710287000024,152,1,"baboon","y",1.12768659999711,NA
3,"COND2_LABEL",840.716613600001,153,2,"","",NA,NA
51,"COND2_WORD",842.232846600004,153,2,"ledge","",NA,1
7,"RESP_N",842.999292200024,153,2,"ledge","n",0.766458999976749,NA
3,"COND2_LABEL",846.016219800018,154,2,"","",NA,NA
51,"COND2_WORD",847.532977299998,154,2,"hyena","",NA,1
6,"RESP_Y",849.158304300014,154,2,"hyena","y",1.62533999999869,NA
3,"COND2_LABEL",852.166545100015,155,2,"","",NA,NA
51,"COND2_WORD",853.682926600013,155,2,"marble","",NA,1
7,"RESP_N",854.732403500006,155,2,"marble","n",1.04949169998872,NA
2,"COND1_LABEL",857.749669600016,156,1,"","",NA,NA
40,"COND1_WORD",859.266369899997,156,1,"horse","",NA,0
6,"RESP_Y",860.496403600002,156,1,"horse","y",1.23005020001438,NA
3,"COND2_LABEL",863.500081900012,157,2,"","",NA,NA
51,"COND2_WORD",865.016558300005,157,2,"satchel","",NA,1
7,"RESP_N",865.894455500005,157,2,"satchel","n",0.877913400006946,NA
3,"COND2_LABEL",868.900308500015,158,2,"","",NA,NA
51,"COND2_WORD",870.416802699998,158,2,"rabbit","",NA,1
6,"RESP_Y",871.44230960001,158,2,"rabbit","y",1.02552240001387,NA
3,"COND2_LABEL",874.450285800005,159,2,"","",NA,NA
50,"COND2_WORD",875.966799400019,159,2,"truck","",NA,0
7,"RESP_N",877.238358100003,159,2,"truck","n",1.27158299999428,NA
2,"COND1_LABEL",880.250215000007,160,1,"","",NA,NA
41,"COND1_WORD",881.766949100012,160,1,"eagle","",NA,1
6,"RESP_Y",882.841424300015,160,1,"eagle","y",1.07448950002436,NA
2,"COND1_LABEL",885.850484800001,161,1,"","",NA,NA
40,"COND1_WORD",887.367192300007,161,1,"coyote","",NA,0
7,"RESP_N",888.354337600002,161,1,"coyote","n",0.987159000011161,NA
2,"COND1_LABEL",891.36707410001,162,1,"","",NA,NA
41,"COND1_WORD",892.88388020001,162,1,"canvas","",NA,1
6,"RESP_Y",893.793442299997,162,1,"canvas","y",0.909576899983222,NA
2,"COND1_LABEL",896.800403800007,163,1,"","",NA,NA
40,"COND1_WORD",898.317392700003,163,1,"basket","",NA,0
6,"RESP_Y",899.333338500001,163,1,"basket","y",1.01597189999302,NA
